"Date","RateTypeDescription","StartDate","EndDate","Usage","Duration","MaxTemp","MinTemp","Rain_mm","Solar_Exposure"
2019-12-25,"Generalusage",2019-12-25 20:00:00,2019-12-25 20:29:59,0.402,30,23.2,21.6,0.2,27.8
2019-12-25,"Generalusage",2019-12-25 20:30:00,2019-12-25 20:59:59,0.222,30,23.2,21.6,0.2,27.8
2019-12-25,"Generalusage",2019-12-25 21:00:00,2019-12-25 21:29:59,0.181,30,23.2,21.6,0.2,27.8
2019-12-25,"Generalusage",2019-12-25 21:30:00,2019-12-25 21:59:59,0.123,30,23.2,21.6,0.2,27.8
2019-12-25,"Generalusage",2019-12-25 22:00:00,2019-12-25 22:29:59,0.131,30,23.2,21.6,0.2,27.8
2019-12-25,"Generalusage",2019-12-25 22:30:00,2019-12-25 22:59:59,0.127,30,23.2,21.6,0.2,27.8
2019-12-25,"Generalusage",2019-12-25 23:00:00,2019-12-25 23:29:59,0.124,30,23.2,21.6,0.2,27.8
2019-12-25,"Generalusage",2019-12-25 23:30:00,2019-12-25 23:59:59,0.126,30,23.2,21.6,0.2,27.8
2019-12-26,"Generalusage",2019-12-26 00:00:00,2019-12-26 00:29:59,0.166,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 00:30:00,2019-12-26 00:59:59,0.122,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 01:00:00,2019-12-26 01:29:59,0.119,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 01:30:00,2019-12-26 01:59:59,0.122,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 02:00:00,2019-12-26 02:29:59,0.118,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 02:30:00,2019-12-26 02:59:59,0.119,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 03:00:00,2019-12-26 03:29:59,0.119,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 03:30:00,2019-12-26 03:59:59,0.124,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 04:00:00,2019-12-26 04:29:59,0.117,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 04:30:00,2019-12-26 04:59:59,0.116,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 05:00:00,2019-12-26 05:29:59,0.116,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 05:30:00,2019-12-26 05:59:59,0.22,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 06:00:00,2019-12-26 06:29:59,0.287,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 06:30:00,2019-12-26 06:59:59,0.358,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 07:00:00,2019-12-26 07:29:59,0.542,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 07:30:00,2019-12-26 07:59:59,0.368,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 08:00:00,2019-12-26 08:29:59,0.164,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 08:30:00,2019-12-26 08:59:59,0.575,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 09:00:00,2019-12-26 09:29:59,0.369,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 09:30:00,2019-12-26 09:59:59,0.233,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 10:00:00,2019-12-26 10:29:59,0.15,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 10:30:00,2019-12-26 10:59:59,0.122,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 11:00:00,2019-12-26 11:29:59,0.435,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 11:30:00,2019-12-26 11:59:59,0.18,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 12:00:00,2019-12-26 12:29:59,0.22,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 12:30:00,2019-12-26 12:59:59,0.155,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 13:00:00,2019-12-26 13:29:59,0.952,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 13:30:00,2019-12-26 13:59:59,1.013,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 14:00:00,2019-12-26 14:29:59,0.714,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 14:30:00,2019-12-26 14:59:59,0.598,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 15:00:00,2019-12-26 15:29:59,0.183,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 15:30:00,2019-12-26 15:59:59,0.198,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 16:00:00,2019-12-26 16:29:59,0.246,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 16:30:00,2019-12-26 16:59:59,0.162,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 17:00:00,2019-12-26 17:29:59,0.339,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 17:30:00,2019-12-26 17:59:59,0.257,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 18:00:00,2019-12-26 18:29:59,0.212,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 18:30:00,2019-12-26 18:59:59,0.159,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 19:00:00,2019-12-26 19:29:59,1.001,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 19:30:00,2019-12-26 19:59:59,0.274,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 20:00:00,2019-12-26 20:29:59,0.261,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 20:30:00,2019-12-26 20:59:59,0.456,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 21:00:00,2019-12-26 21:29:59,0.629,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 21:30:00,2019-12-26 21:59:59,0.251,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 22:00:00,2019-12-26 22:29:59,0.587,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 22:30:00,2019-12-26 22:59:59,0.135,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 23:00:00,2019-12-26 23:29:59,0.118,30,23.6,21.4,0,30.8
2019-12-26,"Generalusage",2019-12-26 23:30:00,2019-12-26 23:59:59,0.103,30,23.6,21.4,0,30.8
2019-12-27,"Generalusage",2019-12-27 00:00:00,2019-12-27 00:29:59,0.114,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 00:30:00,2019-12-27 00:59:59,0.116,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 01:00:00,2019-12-27 01:29:59,0.114,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 01:30:00,2019-12-27 01:59:59,0.171,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 02:00:00,2019-12-27 02:29:59,0.11,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 02:30:00,2019-12-27 02:59:59,0.129,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 03:00:00,2019-12-27 03:29:59,0.119,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 03:30:00,2019-12-27 03:59:59,0.113,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 04:00:00,2019-12-27 04:29:59,0.111,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 04:30:00,2019-12-27 04:59:59,0.113,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 05:00:00,2019-12-27 05:29:59,0.113,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 05:30:00,2019-12-27 05:59:59,0.113,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 06:00:00,2019-12-27 06:29:59,0.105,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 06:30:00,2019-12-27 06:59:59,0.353,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 07:00:00,2019-12-27 07:29:59,0.288,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 07:30:00,2019-12-27 07:59:59,0.179,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 08:00:00,2019-12-27 08:29:59,0.18,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 08:30:00,2019-12-27 08:59:59,0.129,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 09:00:00,2019-12-27 09:29:59,0.182,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 09:30:00,2019-12-27 09:59:59,0.127,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 10:00:00,2019-12-27 10:29:59,0.129,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 10:30:00,2019-12-27 10:59:59,0.134,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 11:00:00,2019-12-27 11:29:59,0.135,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 11:30:00,2019-12-27 11:59:59,0.13,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 12:00:00,2019-12-27 12:29:59,0.131,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 12:30:00,2019-12-27 12:59:59,0.119,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 13:00:00,2019-12-27 13:29:59,0.129,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 13:30:00,2019-12-27 13:59:59,0.13,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 14:00:00,2019-12-27 14:29:59,0.22,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 14:30:00,2019-12-27 14:59:59,0.16,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 15:00:00,2019-12-27 15:29:59,0.147,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 15:30:00,2019-12-27 15:59:59,0.15,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 16:00:00,2019-12-27 16:29:59,0.145,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 16:30:00,2019-12-27 16:59:59,0.141,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 17:00:00,2019-12-27 17:29:59,1.386,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 17:30:00,2019-12-27 17:59:59,1.376,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 18:00:00,2019-12-27 18:29:59,1.239,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 18:30:00,2019-12-27 18:59:59,0.94,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 19:00:00,2019-12-27 19:29:59,0.586,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 19:30:00,2019-12-27 19:59:59,0.164,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 20:00:00,2019-12-27 20:29:59,0.295,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 20:30:00,2019-12-27 20:59:59,0.22,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 21:00:00,2019-12-27 21:29:59,0.232,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 21:30:00,2019-12-27 21:59:59,0.224,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 22:00:00,2019-12-27 22:29:59,0.12,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 22:30:00,2019-12-27 22:59:59,0.116,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 23:00:00,2019-12-27 23:29:59,0.112,30,23.6,21.3,0,30.6
2019-12-27,"Generalusage",2019-12-27 23:30:00,2019-12-27 23:59:59,0.115,30,23.6,21.3,0,30.6
2019-12-28,"Generalusage",2019-12-28 00:00:00,2019-12-28 00:29:59,0.113,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 00:30:00,2019-12-28 00:59:59,0.102,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 01:00:00,2019-12-28 01:29:59,0.113,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 01:30:00,2019-12-28 01:59:59,0.106,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 02:00:00,2019-12-28 02:29:59,0.098,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 02:30:00,2019-12-28 02:59:59,0.112,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 03:00:00,2019-12-28 03:29:59,0.107,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 03:30:00,2019-12-28 03:59:59,0.1,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 04:00:00,2019-12-28 04:29:59,0.172,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 04:30:00,2019-12-28 04:59:59,0.11,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 05:00:00,2019-12-28 05:29:59,0.112,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 05:30:00,2019-12-28 05:59:59,0.114,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 06:00:00,2019-12-28 06:29:59,0.127,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 06:30:00,2019-12-28 06:59:59,0.126,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 07:00:00,2019-12-28 07:29:59,0.278,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 07:30:00,2019-12-28 07:59:59,0.12,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 08:00:00,2019-12-28 08:29:59,0.527,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 08:30:00,2019-12-28 08:59:59,0.199,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 09:00:00,2019-12-28 09:29:59,0.554,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 09:30:00,2019-12-28 09:59:59,0.126,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 10:00:00,2019-12-28 10:29:59,0.114,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 10:30:00,2019-12-28 10:59:59,0.726,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 11:00:00,2019-12-28 11:29:59,0.241,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 11:30:00,2019-12-28 11:59:59,0.231,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 12:00:00,2019-12-28 12:29:59,0.141,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 12:30:00,2019-12-28 12:59:59,0.198,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 13:00:00,2019-12-28 13:29:59,0.165,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 13:30:00,2019-12-28 13:59:59,0.218,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 14:00:00,2019-12-28 14:29:59,0.681,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 14:30:00,2019-12-28 14:59:59,1.442,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 15:00:00,2019-12-28 15:29:59,1.378,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 15:30:00,2019-12-28 15:59:59,1.332,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 16:00:00,2019-12-28 16:29:59,1.432,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 16:30:00,2019-12-28 16:59:59,0.13,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 17:00:00,2019-12-28 17:29:59,1.118,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 17:30:00,2019-12-28 17:59:59,1.761,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 18:00:00,2019-12-28 18:29:59,1.312,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 18:30:00,2019-12-28 18:59:59,0.854,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 19:00:00,2019-12-28 19:29:59,0.74,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 19:30:00,2019-12-28 19:59:59,0.723,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 20:00:00,2019-12-28 20:29:59,0.496,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 20:30:00,2019-12-28 20:59:59,0.158,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 21:00:00,2019-12-28 21:29:59,0.669,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 21:30:00,2019-12-28 21:59:59,1.104,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 22:00:00,2019-12-28 22:29:59,0.404,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 22:30:00,2019-12-28 22:59:59,0.157,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 23:00:00,2019-12-28 23:29:59,0.566,30,23,20.2,0,31.5
2019-12-28,"Generalusage",2019-12-28 23:30:00,2019-12-28 23:59:59,0.157,30,23,20.2,0,31.5
2019-12-29,"Generalusage",2019-12-29 00:00:00,2019-12-29 00:29:59,0.141,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 00:30:00,2019-12-29 00:59:59,0.134,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 01:00:00,2019-12-29 01:29:59,0.141,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 01:30:00,2019-12-29 01:59:59,0.144,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 02:00:00,2019-12-29 02:29:59,0.128,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 02:30:00,2019-12-29 02:59:59,0.143,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 03:00:00,2019-12-29 03:29:59,0.145,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 03:30:00,2019-12-29 03:59:59,0.135,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 04:00:00,2019-12-29 04:29:59,0.149,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 04:30:00,2019-12-29 04:59:59,0.136,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 05:00:00,2019-12-29 05:29:59,0.137,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 05:30:00,2019-12-29 05:59:59,0.153,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 06:00:00,2019-12-29 06:29:59,0.145,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 06:30:00,2019-12-29 06:59:59,0.156,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 07:00:00,2019-12-29 07:29:59,0.304,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 07:30:00,2019-12-29 07:59:59,0.18,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 08:00:00,2019-12-29 08:29:59,0.142,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 08:30:00,2019-12-29 08:59:59,0.129,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 09:00:00,2019-12-29 09:29:59,0.212,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 09:30:00,2019-12-29 09:59:59,0.124,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 10:00:00,2019-12-29 10:29:59,0.123,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 10:30:00,2019-12-29 10:59:59,0.116,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 11:00:00,2019-12-29 11:29:59,0.138,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 11:30:00,2019-12-29 11:59:59,0.193,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 12:00:00,2019-12-29 12:29:59,0.18,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 12:30:00,2019-12-29 12:59:59,0.179,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 13:00:00,2019-12-29 13:29:59,0.138,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 13:30:00,2019-12-29 13:59:59,0.138,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 14:00:00,2019-12-29 14:29:59,0.146,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 14:30:00,2019-12-29 14:59:59,0.368,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 15:00:00,2019-12-29 15:29:59,0.165,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 15:30:00,2019-12-29 15:59:59,0.144,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 16:00:00,2019-12-29 16:29:59,0.161,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 16:30:00,2019-12-29 16:59:59,0.15,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 17:00:00,2019-12-29 17:29:59,0.551,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 17:30:00,2019-12-29 17:59:59,0.634,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 18:00:00,2019-12-29 18:29:59,1.495,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 18:30:00,2019-12-29 18:59:59,1.199,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 19:00:00,2019-12-29 19:29:59,0.885,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 19:30:00,2019-12-29 19:59:59,0.483,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 20:00:00,2019-12-29 20:29:59,0.508,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 20:30:00,2019-12-29 20:59:59,0.298,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 21:00:00,2019-12-29 21:29:59,0.469,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 21:30:00,2019-12-29 21:59:59,0.285,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 22:00:00,2019-12-29 22:29:59,0.502,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 22:30:00,2019-12-29 22:59:59,0.402,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 23:00:00,2019-12-29 23:29:59,0.16,30,22.8,20.3,0,22.1
2019-12-29,"Generalusage",2019-12-29 23:30:00,2019-12-29 23:59:59,0.578,30,22.8,20.3,0,22.1
2019-12-30,"Generalusage",2019-12-30 00:00:00,2019-12-30 00:29:59,0.139,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 00:30:00,2019-12-30 00:59:59,0.174,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 01:00:00,2019-12-30 01:29:59,0.175,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 01:30:00,2019-12-30 01:59:59,0.149,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 02:00:00,2019-12-30 02:29:59,0.148,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 02:30:00,2019-12-30 02:59:59,0.158,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 03:00:00,2019-12-30 03:29:59,0.144,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 03:30:00,2019-12-30 03:59:59,0.128,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 04:00:00,2019-12-30 04:29:59,0.144,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 04:30:00,2019-12-30 04:59:59,0.143,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 05:00:00,2019-12-30 05:29:59,0.141,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 05:30:00,2019-12-30 05:59:59,0.265,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 06:00:00,2019-12-30 06:29:59,0.34,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 06:30:00,2019-12-30 06:59:59,0.27,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 07:00:00,2019-12-30 07:29:59,0.206,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 07:30:00,2019-12-30 07:59:59,0.136,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 08:00:00,2019-12-30 08:29:59,0.12,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 08:30:00,2019-12-30 08:59:59,0.131,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 09:00:00,2019-12-30 09:29:59,0.125,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 09:30:00,2019-12-30 09:59:59,0.107,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 10:00:00,2019-12-30 10:29:59,0.122,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 10:30:00,2019-12-30 10:59:59,0.127,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 11:00:00,2019-12-30 11:29:59,0.132,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 11:30:00,2019-12-30 11:59:59,0.171,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 12:00:00,2019-12-30 12:29:59,0.156,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 12:30:00,2019-12-30 12:59:59,0.135,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 13:00:00,2019-12-30 13:29:59,0.13,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 13:30:00,2019-12-30 13:59:59,0.132,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 14:00:00,2019-12-30 14:29:59,0.132,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 14:30:00,2019-12-30 14:59:59,0.115,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 15:00:00,2019-12-30 15:29:59,0.128,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 15:30:00,2019-12-30 15:59:59,1.277,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 16:00:00,2019-12-30 16:29:59,1.438,30,22.5,20,0,26.2
2019-12-30,"Generalusage",2019-12-30 16:30:00,2019-12-30 16:59:59,1.36,30,22.5,20,0,26.2
